,Unnamed: 0,id_number,fiscal_year,department_name,vendor_name,transaction_date,dollar_amount,authority,btrc,government_activity,fund_group_name,fund_type,fund_name,fund,account_name,account_code,transaction_id,expenditure_type,fiscal_month_number,fiscal_year_month,fiscal_year_quarter,calendar_month_number,calendar_month_year,calendar_month,data_source,authority_name,department_number,vendor_id,zip,payment_method,payment_status,inv_num,inv_date,inv_line,inv_dist_line,po_num,description,detailed_item_description,procurement_organization,supplier_city,supplier_country,site_location,currency,value_of_spend,vendor_num,program,invoice_due_date,invoice_discount_due_date,discount,po_date,po_line_number,buyer_name,bu_name,sales_tax_percent,sales_tax,item_code,item_code_name,unit_price,quantity,receiver_id,settlement_judgment,authority_link
5266,630477.0,6153234,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,511.5,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,1,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5267,630478.0,6153233,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,9656.9,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,22,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5268,630479.0,6153232,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,400.4,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,15,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5269,630480.0,6153231,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,379.81,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,30,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5270,630481.0,6153230,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,24513.03,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,29,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5271,630482.0,6153229,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,352.0,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,26,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5272,630483.0,6153228,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,16848.89,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,18,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5273,630484.0,6153227,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,379.83,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,27,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5274,630485.0,6153226,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,4404.38,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,6,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5275,630486.0,6153225,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,667.33,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,17,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5276,630487.0,6153224,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,662.2,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,31,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5277,630488.0,6153223,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,673.2,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,19,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5278,630489.0,6153222,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,4576.82,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,21,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5279,630490.0,6153221,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,1201.19,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,12,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5280,630491.0,6153220,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2019-09-04T00:00:00.000,1056.0,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,WW PLANNING & DESIGN SERVICES,50PGE4,EFT26200000002366,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S0764,2019-07-11T00:00:00.000,1,25,SC50CO19129655M,REVISE ATP #3 DATE FROM 2/1/19 TO 1/1/19,"INV#17002.23, 6/1/19-6/30/19, TOS#3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2019-04-19T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5281,630600.0,6152751,2020,INFORMATION TECHNOLOGY AGENCY,3DI INC,2019-09-04T00:00:00.000,2050.0,,495437.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000016767,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,32.0,100029363,92821,CHECK,PAID,PRC322010032S065,2019-08-19T00:00:00.000,1,1,SC32MSACO17122480M,CUSTOMER RELATIONSHIP MGMT (CRM) PROJECT,"CRM PROJECT; PER AMENDMENT #2, CONTRACT EXTENDED TO 2/4/2021",,,,,USD,,100029363-3DI  INC,3-1-1 CITYWIDE SERVICES,,,0.0,2018-07-25T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5282,630895.0,6152676,2020,FIRE,INTERNATIONAL ENVIRONMENTAL CORPORATION,2019-09-30T00:00:00.000,65750.0,,15333.0,PROTECTION OF PERSONS AND PROPERTY,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACT BRUSH CLEARANCE,003070,EFT26200000003414,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,38.0,100004656,91310-4010,EFT,PAID,PRC3820100380285,2019-09-17T00:00:00.000,1,1,SC38CO20129498M,BRUSH CLEARANCE WEED AND REFUSE ABATEMENT,BRUSH CLEARANCE,,,,,USD,,100004656-INTERNATIONAL ENVIRONMENTAL CORPORATION,PROGRAM UNKNOWN,,,0.0,2019-09-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5283,630896.0,6152675,2020,FIRE,INTERNATIONAL ENVIRONMENTAL CORPORATION,2019-09-30T00:00:00.000,4250.0,,15333.0,PROTECTION OF PERSONS AND PROPERTY,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACT BRUSH CLEARANCE,003070,EFT26200000003414,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,38.0,100004656,91310-4010,EFT,PAID,PRC3820100380285,2019-09-17T00:00:00.000,1,2,SC38CO20129498M,BRUSH CLEARANCE WEED AND REFUSE ABATEMENT,BRUSH CLEARANCE,,,,,USD,,100004656-INTERNATIONAL ENVIRONMENTAL CORPORATION,PROGRAM UNKNOWN,,,0.0,2019-09-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5284,630897.0,6152674,2020,FIRE,INTERNATIONAL ENVIRONMENTAL CORPORATION,2019-09-30T00:00:00.000,30370.0,,15333.0,PROTECTION OF PERSONS AND PROPERTY,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACT BRUSH CLEARANCE,003070,EFT26200000003414,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,38.0,100004656,91310-4010,EFT,PAID,PRC3820100380285,2019-09-17T00:00:00.000,1,3,SC38CO20129498M,BRUSH CLEARANCE WEED AND REFUSE ABATEMENT,BRUSH CLEARANCE,,,,,USD,,100004656-INTERNATIONAL ENVIRONMENTAL CORPORATION,PROGRAM UNKNOWN,,,0.0,2019-09-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5285,630898.0,6152673,2020,FIRE,INTERNATIONAL ENVIRONMENTAL CORPORATION,2019-09-30T00:00:00.000,2550.0,,15333.0,PROTECTION OF PERSONS AND PROPERTY,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACT BRUSH CLEARANCE,003070,EFT26200000003414,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,38.0,100004656,91310-4010,EFT,PAID,PRC3820100380285,2019-09-17T00:00:00.000,1,4,SC38CO20129498M,BRUSH CLEARANCE WEED AND REFUSE ABATEMENT,BRUSH CLEARANCE,,,,,USD,,100004656-INTERNATIONAL ENVIRONMENTAL CORPORATION,PROGRAM UNKNOWN,,,0.0,2019-09-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5286,630899.0,6152672,2020,FIRE,INTERNATIONAL ENVIRONMENTAL CORPORATION,2019-09-30T00:00:00.000,695.0,,15333.0,PROTECTION OF PERSONS AND PROPERTY,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACT BRUSH CLEARANCE,003070,EFT26200000003414,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,38.0,100004656,91310-4010,EFT,PAID,PRC3820100380285,2019-09-17T00:00:00.000,1,5,SC38CO20129498M,BRUSH CLEARANCE WEED AND REFUSE ABATEMENT,BRUSH CLEARANCE,,,,,USD,,100004656-INTERNATIONAL ENVIRONMENTAL CORPORATION,PROGRAM UNKNOWN,,,0.0,2019-09-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5287,631014.0,6152364,2020,GENERAL SERVICES,FENNARC STUDIO INC,2019-09-19T00:00:00.000,27325.0,,2934548.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONSTRUCTION MATERIALS,003180,AD26200000021432,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,40.0,VC0000025403,91790,CHECK,PAID,PRCD4020100406008,2019-09-05T00:00:00.000,1,1,,,NTP#2138 HCID EL NIDO YOUTH FAMILY CENTER ADA WO#D6790300,,,,,USD,,VC0000025403-FENNARC STUDIO INC,CONSTRUCTION FORCES,,,0.0,,0.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5288,631015.0,6152363,2020,GENERAL SERVICES,FENNARC STUDIO INC,2019-09-19T00:00:00.000,34269.0,,2934548.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONSTRUCTION MATERIALS,003180,AD26200000021432,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,40.0,VC0000025403,91790,CHECK,PAID,PRCD4020100406009,2019-09-05T00:00:00.000,1,2,,,NTP#2138 HCID EL NIDO YOUTH & FAMILY CENTER ADA WO#D6790300,,,,,USD,,VC0000025403-FENNARC STUDIO INC,CONSTRUCTION FORCES,,,0.0,,0.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5289,631083.0,6153561,2020,INFORMATION TECHNOLOGY AGENCY,3DI INC,2019-09-27T00:00:00.000,2707.5,,495437.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000023464,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,32.0,100029363,92821,CHECK,PAID,PRC322010032S085,2019-09-27T00:00:00.000,1,1,SC32CO19124892M,"TO ENCUMBER $62,705 THRU 12/31/18","SOHEL RANA; DATABASE MGMT SERVICES 2019; TO ENCUMBER $95,000 THRU 6/30/19; ($62,705 + 95,000)",,,,,USD,,100029363-3DI  INC,SYSTEMS DEVELOPMENT AND SUPPORT,,,0.0,2019-02-28T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5290,631179.0,6152904,2020,CITY ATTORNEY,3DI INC,2019-09-25T00:00:00.000,12000.0,,495437.0,EXECUTIVE AND LEGISLATIVE,GOVERNMENTAL,SPECIAL REVENUE,CITY ATTORNEY GRANTS,368,FY18-19 UVAOP GRANT PROGRAM,12S411,AD26200000022943,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,12.0,100029363,92821,CHECK,PAID,PRC1220368120893,2019-09-12T00:00:00.000,1,1,SC12CO20129858M,CASE MANAGEMENT FOR VAP,UV GRANT 12S411,,,,,USD,,100029363-3DI  INC,CRIMINAL AND SPECIAL LITIGATION,,,0.0,2019-09-17T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5291,631280.0,6152803,2020,CITY PLANNING,BAE URBAN ECONOMICS INC,2019-09-26T00:00:00.000,525.3,,2492655.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,EFT26200000003362,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,68.0,VC0000021570,94710,EFT,PAID,PRC682010068J050,2019-08-30T00:00:00.000,1,2,SC68MSACO17126628M,"ENCUMBRANCE TO BAE URBAN ECONOMICS, INC.",TRANSIT NEIGHBORHOOD PLANS & MARKET STUDIES FOR METRO TOD R3,,,,,USD,,VC0000021570-BAE URBAN ECONOMICS INC,TRANSIT ORIENTED PLANNING,,,0.0,2017-07-01T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5292,631281.0,6152802,2020,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,3DI INC,2019-09-25T00:00:00.000,13200.0,,495437.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000022947,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,43.0,100034223,92821,CHECK,PAID,PRC4320100430091,2019-09-24T00:00:00.000,2,4,SC43CO20130651M,ENCUMBER FY 20,RF; ACHP HRM SOLICIT CW 3DI 070218 - MILESTONE 6-C,,,,,USD,,100034223-3DI  INC,TECHNOLOGY SUPPORT,,,0.0,2019-08-13T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5293,631282.0,6152801,2020,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,3DI INC,2019-09-25T00:00:00.000,10944.0,,495437.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000022947,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,43.0,100034223,92821,CHECK,PAID,PRC4320100430090,2019-09-24T00:00:00.000,1,1,SC43CO20130651M,ENCUMBER FY 20,RF; V. GOPALSAMY W/E 8/3-8/31/19 ACHP,,,,,USD,,100034223-3DI  INC,TECHNOLOGY SUPPORT,,,0.0,2019-08-13T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5294,631283.0,6152800,2020,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,3DI INC,2019-09-25T00:00:00.000,3600.0,,495437.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000022947,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,43.0,100034223,92821,CHECK,PAID,PRC4320100430090,2019-09-24T00:00:00.000,1,2,SC43CO20130651M,ENCUMBER FY 20,RF; MISBA SYED W/E 8/31/19 RENT,,,,,USD,,100034223-3DI  INC,TECHNOLOGY SUPPORT,,,0.0,2019-08-13T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5295,631385.0,6152253,2020,TRANSPORTATION,MODERN PARKING INC,2019-09-19T00:00:00.000,8896.93,,16754.0,"TRANSPORTATION, COMMERCE AND ENTERPRISE",GOVERNMENTAL,SPECIAL REVENUE,SPECIAL PARKING REVENUE,363,CONTRACTUAL SERVICES,94S050,AD26200000021213,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,94.0,VC0000016488,90017,CHECK,PAID,PRC942036394C058,2019-08-26T00:00:00.000,1,1,SC94CO19124274M,MODERN PARKING INC,FY 20 MPI CONTRACTUAL SVCS,,,,,USD,,VC0000016488-MODERN PARKING INC,"PARKING FACILITIES, METERS, AND OPERATIONS",,,0.0,2019-08-20T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
5296,631386.0,6152252,2020,TRANSPORTATION,MODERN PARKING INC,2019-09-19T00:00:00.000,6791.17,,16754.0,"TRANSPORTATION, COMMERCE AND ENTERPRISE",GOVERNMENTAL,SPECIAL REVENUE,SPECIAL PARKING REVENUE,363,CONTRACTUAL SERVICES,94S050,AD26200000021214,SUPPLIES & OTHER SERVICES,3,2020-03 (SEP),2020-01,9,"SEPTEMBER,2019",SEPTEMBER,FMS,,94.0,VC0000016488,90017,CHECK,PAID,PRC942036394C059,2019-08-26T00:00:00.000,1,1,SC94CO19124274M,MODERN PARKING INC,FY 20 MPI CONTRACTUAL SVCS,,,,,USD,,VC0000016488-MODERN PARKING INC,"PARKING FACILITIES, METERS, AND OPERATIONS",,,0.0,2019-08-20T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
